evaluated,hit_rate,hits,max_abs_SCAR,mean_abs_SCAR,median_abs_SCAR,run_id,scope,skipped
54,0.05555555555555555,3,3.8037556900222493,0.8434428491971171,0.6959458498859743,437,second_order,0
186,0.13978494623655913,26,5.164087683548203,0.9864238929477804,0.7378680512354291,438,all,0
131,0.1297709923664122,17,4.646173456637406,0.9222503746134862,0.6674675559601679,438,first_order,1
54,0.14814814814814814,8,2.731211715402172,1.0736060102303806,0.9645225062529208,438,second_order,0
186,0.10752688172043011,20,5.799280119074019,0.949928291440101,0.6999027595280467,439,all,0
132,0.09848484848484848,13,5.263562138717859,0.9032855217456354,0.6758727300493568,439,first_order,0
54,0.07407407407407407,4,4.318129007165164,0.9295507295543248,0.7452344337431593,439,second_order,0
186,0.11827956989247312,22,7.402504941276007,0.9481316253511126,0.660835501360897,440,all,0
131,0.0916030534351145,12,4.929663571963915,0.8185114290788179,0.6122649626319615,440,first_order,1
54,0.037037037037037035,2,2.917556643828069,0.655792536084197,0.49189321776618766,440,second_order,0
186,0.10752688172043011,20,5.799280119074019,0.9656809992584576,0.7300670048816903,441,all,0
132,0.07575757575757576,10,6.691101557193222,0.867149558222015,0.5497539816702302,441,first_order,0
53,0.07547169811320754,4,4.255759867545777,0.8162699692158115,0.6195204845635944,441,second_order,1
186,0.05913978494623656,11,4.929663571963915,0.793703599209539,0.6280219714572506,442,all,0
132,0.09090909090909091,12,4.182276018096301,0.7899874498632139,0.6023250956776128,442,first_order,0
54,0.07407407407407407,4,4.929663571963915,0.8221216467832231,0.582491792086063,442,second_order,0
186,0.10215053763440861,19,5.164087683548203,0.875164069302147,0.695943956289608,443,all,0
132,0.09848484848484848,13,5.164087683548203,0.85364433590941,0.6052899120361219,443,first_order,0
54,0.12962962962962962,7,4.840509145429005,0.9736632593162603,0.7453508006802372,443,second_order,0
185,0.08108108108108109,15,6.691101557193222,0.865192770936551,0.6634222726911264,444,all,1
132,0.10606060606060606,14,6.107143258536974,0.8992429407814095,0.6640802022163184,444,first_order,0
54,0.12962962962962962,7,2.917556643828069,0.8927051942064627,0.7353366982739467,444,second_order,0
186,0.13440860215053763,25,5.293386789610306,0.9424154592615305,0.678526217887182,445,all,0
132,0.10606060606060606,14,6.691101557193222,0.9980960603775205,0.7489041368853507,445,first_order,0
54,0.1111111111111111,6,6.107143258536974,0.95619559487667,0.7710993492574401,445,second_order,0
186,0.10752688172043011,20,7.402504941276007,0.9536751203954785,0.6764864495543605,446,all,0
132,0.11363636363636363,15,4.751979074252413,0.86632028098727,0.6076831759551069,446,first_order,0
54,0.12962962962962962,7,4.456760860548637,1.0370666438272442,0.8319778040253073,446,second_order,0
186,0.11827956989247312,22,5.263562138717859,0.9427918841601173,0.6871793065956934,447,all,0
131,0.07633587786259542,10,6.107143258536974,0.8400226800758175,0.6623059646875202,447,first_order,1
54,0.1111111111111111,6,4.526698006705169,0.9998958920655961,0.7182883524661499,447,second_order,0
185,0.11891891891891893,22,7.402504941276007,0.9864655956167802,0.7466839834638372,448,all,1
132,0.12121212121212122,16,7.402504941276007,1.0471474143320891,0.6555591183730323,448,first_order,0
54,0.12962962962962962,7,5.6157714726161645,0.9884203292817414,0.5704301879225886,448,second_order,0
185,0.0918918918918919,17,6.691101557193222,0.8602520711956887,0.627220993322199,449,all,1
132,0.10606060606060606,14,4.456760860548637,0.906645037971745,0.6179498552438875,449,first_order,0
54,0.05555555555555555,3,3.454617599785624,0.900564099821836,0.7861553928970619,449,second_order,0
185,0.0918918918918919,17,6.691101557193222,0.9147526716618153,0.6834958800693878,450,all,1
132,0.07575757575757576,10,6.691101557193222,0.9129959008861716,0.6055812287198751,450,first_order,0
54,0.12962962962962962,7,3.928708631946251,0.814596159888408,0.5552882403440693,450,second_order,0
186,0.0913978494623656,17,4.929663571963915,0.8770114426083829,0.6212777339139316,451,all,0
131,0.11450381679389313,15,7.402504941276007,0.8137221107730083,0.5099386926939553,451,first_order,1
54,0.05555555555555555,3,4.318129007165164,0.9140019325756966,0.8116440853474324,451,second_order,0
186,0.12365591397849462,23,7.402504941276007,0.9492262205240699,0.6380060602227469,452,all,0
131,0.0916030534351145,12,5.185106371957386,0.8430605035968929,0.591115666393898,452,first_order,1
54,0.05555555555555555,3,5.185106371957386,0.8008321463887544,0.6019879525358061,452,second_order,0
186,0.10752688172043011,20,5.263562138717859,0.9266609589642668,0.6092865209182667,453,all,0
132,0.10606060606060606,14,4.824738588056284,0.8430191742988016,0.6303631946664653,453,first_order,0
54,0.09259259259259259,5,3.6769103605760836,0.9248189423161985,0.7320920698074647,453,second_order,0
186,0.11290322580645161,21,6.107143258536974,0.8914449738663996,0.6726866841365962,454,all,0
132,0.09848484848484848,13,4.840509145429005,0.8765670824145972,0.7208265341067029,454,first_order,0
54,0.05555555555555555,3,5.379663780555674,0.8578059704409038,0.6276136560935397,454,second_order,0
186,0.08602150537634409,16,7.402504941276007,0.8601858582943356,0.6055812287198751,455,all,0
131,0.1297709923664122,17,4.929663571963915,0.9201408803240106,0.6623059646875202,455,first_order,1
54,0.1111111111111111,6,6.107143258536974,0.9934158051011567,0.7210379626955211,455,second_order,0
186,0.0967741935483871,18,6.691101557193222,0.8924633108683079,0.6458903235689639,456,all,0
132,0.11363636363636363,15,5.293386789610306,0.8561600949787039,0.6269316766381745,456,first_order,0
53,0.1320754716981132,7,5.263562138717859,1.023149192296584,0.7564652296667689,456,second_order,1
185,0.10810810810810811,20,5.379663780555674,0.8931137324244163,0.6246219015352161,457,all,1
132,0.11363636363636363,15,4.751979074252413,0.9114761604145373,0.6507269880262315,457,first_order,0
54,0.037037037037037035,2,4.255759867545777,0.8042919974487942,0.6357955460861504,457,second_order,0
184,0.11956521739130435,22,7.402504941276007,0.9648200680795785,0.6726866841365962,458,all,2
131,0.061068702290076333,8,7.402504941276007,0.8094626683771088,0.6190106748571454,458,first_order,1
54,0.16666666666666666,9,5.6157714726161645,1.0211683253079282,0.7194234791876933,458,second_order,0
185,0.10810810810810811,20,3.928708631946251,0.8987145774958043,0.6674675559601679,459,all,1
132,0.08333333333333333,11,5.379663780555674,0.8451851570371617,0.5983583426688759,459,first_order,0
54,0.12962962962962962,7,5.263562138717859,0.967916020358832,0.7840054027936134,459,second_order,0
185,0.0918918918918919,17,4.526698006705169,0.9042959711111132,0.6619937093074799,460,all,1
132,0.12121212121212122,16,7.402504941276007,0.962767731876066,0.6186500677295084,460,first_order,0
54,0.09259259259259259,5,3.31680671442054,0.8862648831142995,0.7465676165267594,460,second_order,0
186,0.11827956989247312,22,5.799280119074019,0.9617401342786475,0.6635220482145152,461,all,0
131,0.07633587786259542,10,7.402504941276007,0.9212548940408287,0.6694770190393332,461,first_order,1
54,0.09259259259259259,5,6.107143258536974,0.9775248495182609,0.6511983456613226,461,second_order,0
184,0.09239130434782608,17,4.824738588056284,0.8489319898224258,0.6634733097085972,462,all,2
131,0.07633587786259542,10,6.107143258536974,0.8923004763658252,0.6623059646875202,462,first_order,1
53,0.07547169811320754,4,5.379663780555674,0.9348951492135353,0.7630433523513569,462,second_order,1
184,0.08695652173913043,16,6.691101557193222,0.8923332003054708,0.7013951275448703,463,all,2
131,0.12213740458015267,16,5.799280119074019,1.020792741095459,0.7329804417329422,463,first_order,1
54,0.1111111111111111,6,2.6807289449508125,0.9009608128761393,0.7754959891324218,463,second_order,0
186,0.0967741935483871,18,5.263562138717859,0.8646413799498961,0.6146446011957609,464,all,0
131,0.11450381679389313,15,7.402504941276007,1.0159506662238367,0.7907567179373657,464,first_order,1
54,0.1111111111111111,6,4.824738588056284,0.9181146841702048,0.704936761140404,464,second_order,0
186,0.08602150537634409,16,5.799280119074019,0.8855028773548091,0.6302964399186914,465,all,0
131,0.07633587786259542,10,4.824738588056284,0.8588658866996447,0.6272368790912327,465,first_order,1
53,0.03773584905660377,2,2.597125685326188,0.8467667054652399,0.7497806121384633,465,second_order,1
185,0.11351351351351352,21,4.456760860548637,0.8650535739136792,0.6226879421683509,466,all,1
132,0.06818181818181818,9,4.526698006705169,0.877619803386185,0.7362473858528105,466,first_order,0
54,0.09259259259259259,5,4.751979074252413,0.9052590192721649,0.6214539754898004,466,second_order,0
185,0.11351351351351352,21,5.263562138717859,0.8960214984287618,0.6491245274385845,467,all,1
132,0.09090909090909091,12,4.929663571963915,0.8553101253240962,0.664392663293806,467,first_order,0
54,0.05555555555555555,3,5.799280119074019,0.7924234357417662,0.4841060325990212,467,second_order,0
186,0.0967741935483871,18,5.799280119074019,0.8619127388821349,0.6807008461912061,468,all,0
132,0.06818181818181818,9,4.751979074252413,0.83007321364152,0.6974267140746444,468,first_order,0
54,0.1111111111111111,6,3.6769103605760836,0.8598082798343895,0.6106176743875409,468,second_order,0
185,0.10810810810810811,20,5.185106371957386,0.8774395260565465,0.7329804417329422,469,all,1
132,0.09848484848484848,13,5.185106371957386,0.8954225387235583,0.6465166470802322,469,first_order,0
54,0.14814814814814814,8,4.182276018096301,0.993537414376595,0.678644133644016,469,second_order,0
185,0.12432432432432433,23,5.379663780555674,0.9651391269974472,0.7379473014182562,470,all,1
132,0.10606060606060606,14,6.691101557193222,0.8746624140227223,0.5464886511307974,470,first_order,0
54,0.05555555555555555,3,4.840509145429005,0.8403259471678353,0.672305061463186,470,second_order,0
185,0.0972972972972973,18,6.107143258536974,0.9198350638402546,0.7464512495896817,471,all,1
132,0.10606060606060606,14,5.379663780555674,0.9124487697760864,0.6185460793116274,471,first_order,0
54,0.1111111111111111,6,5.293386789610306,0.9018168354878068,0.71388400637306,471,second_order,0
186,0.0967741935483871,18,4.840509145429005,0.8572518423603851,0.6305673620994254,472,all,0
132,0.10606060606060606,14,6.107143258536974,0.9089023811727112,0.7362473858528105,472,first_order,0
54,0.07407407407407407,4,4.824738588056284,0.9687968261358546,0.7228029482400449,472,second_order,0
186,0.0967741935483871,18,4.824738588056284,0.9094517595603616,0.6305673620994254,473,all,0
131,0.12213740458015267,16,4.318129007165164,0.8476439896676664,0.6876007882407759,473,first_order,1
53,0.07547169811320754,4,5.6157714726161645,0.9399366657562191,0.6674675559601679,473,second_order,1
186,0.11290322580645161,21,6.691101557193222,0.9529294197451462,0.6999027595280467,474,all,0
132,0.11363636363636363,15,6.691101557193222,0.9231306193272114,0.6625816941207917,474,first_order,0
54,0.07407407407407407,4,3.6769103605760836,0.7869796769511375,0.5345363487137584,474,second_order,0
185,0.11351351351351352,21,6.107143258536974,0.9175327422751106,0.6845379018635227,475,all,1
131,0.09923664122137404,13,6.107143258536974,0.8951571469260214,0.6667043106133478,475,first_order,1
54,0.1111111111111111,6,6.107143258536974,0.9454563256376249,0.5943854028866276,475,second_order,0
186,0.06989247311827956,13,6.691101557193222,0.8282994439513494,0.5847617539709634,476,all,0
130,0.12307692307692308,16,4.751979074252413,0.8713299797337661,0.6536483872145089,476,first_order,2
53,0.11320754716981132,6,5.164087683548203,0.8890275387757645,0.6124702570880387,476,second_order,1
185,0.11351351351351352,21,6.691101557193222,0.9184684789294891,0.6674675559601679,477,all,1
132,0.09848484848484848,13,4.824738588056284,0.8705101285899852,0.6206954170555156,477,first_order,0
53,0.09433962264150944,5,2.616648797139487,0.8004683101294099,0.6647381317415102,477,second_order,1
186,0.10752688172043011,20,6.691101557193222,0.9257901277052087,0.6945225796211416,478,all,0
132,0.08333333333333333,11,6.107143258536974,0.8811067727859238,0.6145407009329975,478,first_order,0
54,0.1111111111111111,6,5.263562138717859,0.8358135224666695,0.5452627123992206,478,second_order,0
185,0.0918918918918919,17,4.824738588056284,0.8653976909644752,0.6667043106133478,479,all,1
132,0.09848484848484848,13,6.107143258536974,0.9396752030939096,0.7513161952837918,479,first_order,0
54,0.09259259259259259,5,7.402504941276007,0.9889880228751045,0.7182883524661499,479,second_order,0
185,0.08648648648648649,16,5.379663780555674,0.879776656471788,0.6941747337012587,480,all,1
132,0.12121212121212122,16,5.799280119074019,0.9509926815562979,0.6515894266056264,480,first_order,0
54,0.1111111111111111,6,4.318129007165164,0.9441706569864976,0.6772306830287691,480,second_order,0
185,0.08648648648648649,16,5.379663780555674,0.8758243090347031,0.6634222726911264,481,all,1
131,0.09923664122137404,13,4.646173456637406,0.8149275012095619,0.6190106748571454,481,first_order,1
54,0.09259259259259259,5,4.646173456637406,0.842681001550826,0.4387779865424542,481,second_order,0
186,0.06989247311827956,13,7.402504941276007,0.8831116940796767,0.630642059731716,482,all,0
130,0.05384615384615385,7,4.824738588056284,0.73736237836058,0.5522522653797075,482,first_order,2
54,0.16666666666666666,9,3.6769103605760836,1.021521517000713,0.6903017105587999,482,second_order,0
185,0.11891891891891893,22,5.799280119074019,0.9552307282267183,0.7464512495896817,483,all,1
132,0.11363636363636363,15,5.263562138717859,0.9725643472232246,0.7565458938377626,483,first_order,0
53,0.09433962264150944,5,3.31680671442054,0.8634331753009746,0.7497806121384633,483,second_order,1
185,0.08108108108108109,15,7.402504941276007,0.9138085559121544,0.6545437460280915,484,all,1
132,0.09090909090909091,12,5.164087683548203,0.8931147051196168,0.6692142729124667,484,first_order,0
53,0.09433962264150944,5,6.107143258536974,0.9358042480520988,0.7042871243384402,484,second_order,1
186,0.10215053763440861,19,5.379663780555674,0.8724716248366854,0.6780992880857345,485,all,0
131,0.09923664122137404,13,4.526698006705169,0.8606464088568659,0.6619937093074799,485,first_order,1
54,0.09259259259259259,5,5.263562138717859,0.9584190972153851,0.8464140812711933,485,second_order,0
185,0.10810810810810811,20,6.107143258536974,0.9170218339485944,0.6779058123130243,486,all,1
132,0.09848484848484848,13,6.107143258536974,0.923693186606137,0.6045681417600248,486,first_order,0
53,0.1320754716981132,7,4.318129007165164,1.067172046177951,0.7952499632605499,486,second_order,1
184,0.09782608695652174,18,7.402504941276007,0.9661901884209054,0.6921716454745028,487,all,2
132,0.11363636363636363,15,5.164087683548203,0.884669688445421,0.6415533734070251,487,first_order,0
54,0.09259259259259259,5,4.318129007165164,0.8467852662152524,0.5986673413315002,487,second_order,0
185,0.11351351351351352,21,6.107143258536974,1.0116532613079954,0.7642696760389518,488,all,1
132,0.08333333333333333,11,4.840509145429005,0.9211780213075553,0.7432829406196595,488,first_order,0
53,0.1320754716981132,7,2.917556643828069,0.9637725312913186,0.7952499632605499,488,second_order,1
186,0.0913978494623656,17,7.402504941276007,0.9189198298739645,0.6256293041329861,489,all,0
132,0.08333333333333333,11,4.840509145429005,0.8396900801938189,0.6256213612484693,489,first_order,0
54,0.05555555555555555,3,4.840509145429005,0.93313172061956,0.7872644968167908,489,second_order,0
186,0.06989247311827956,13,5.799280119074019,0.8834578517486747,0.7300670048816903,490,all,0
131,0.10687022900763359,14,6.107143258536974,0.9028800410563091,0.6333560007461502,490,first_order,1
54,0.1111111111111111,6,5.164087683548203,0.9306266348368807,0.6537632043602423,490,second_order,0
185,0.07567567567567568,14,5.293386789610306,0.8219058641067222,0.6779058123130243,491,all,1
132,0.12878787878787878,17,6.107143258536974,0.9567059887130305,0.6614143490997146,491,first_order,0
54,0.1111111111111111,6,2.701013147093827,0.9480634264181379,0.8320789689882877,491,second_order,0
186,0.10215053763440861,19,5.164087683548203,0.9050539578457405,0.6855483341550819,492,all,0
132,0.08333333333333333,11,7.402504941276007,0.8530707196690975,0.6145419539677223,492,first_order,0
54,0.1111111111111111,6,3.31680671442054,0.9558536858931757,0.9214500075700853,492,second_order,0
185,0.12432432432432433,23,6.691101557193222,0.9425308146970143,0.6182894606018712,493,all,1
131,0.10687022900763359,14,6.691101557193222,0.9337262736819035,0.7651559855941036,493,first_order,1
54,0.12962962962962962,7,4.526698006705169,1.0310308799036314,0.8973737885505786,493,second_order,0
186,0.11827956989247312,22,6.691101557193222,0.9727684151494576,0.7409032094746195,494,all,0
132,0.11363636363636363,15,4.929663571963915,0.9348388787731412,0.8160847247849449,494,first_order,0
54,0.07407407407407407,4,2.8714948985655466,0.822135994773504,0.7284384777447228,494,second_order,0
186,0.0967741935483871,18,5.185106371957386,0.9291655606989851,0.7389517163511197,495,all,0
132,0.09848484848484848,13,6.691101557193222,0.8997951254995228,0.6198040903796131,495,first_order,0
54,0.12962962962962962,7,2.701013147093827,1.0177469742434677,0.9101166806734143,495,second_order,0
186,0.06989247311827956,13,4.929663571963915,0.8684539892954071,0.6205594023550285,496,all,0
132,0.09848484848484848,13,5.263562138717859,0.913154975839384,0.7453884577211466,496,first_order,0
53,0.07547169811320754,4,4.318129007165164,0.9284754913567167,0.8339935107158669,496,second_order,1
184,0.10869565217391304,20,5.799280119074019,0.9790514166203205,0.6860693450521493,497,all,2
131,0.08396946564885496,11,5.263562138717859,0.7787109114648032,0.5510560834025408,497,first_order,1
54,0.09259259259259259,5,3.863592381570207,0.8172475184226743,0.5571645555212859,497,second_order,0
185,0.11891891891891893,22,5.185106371957386,0.9760632373118876,0.7094231369018614,498,all,1
131,0.12213740458015267,16,6.691101557193222,1.0086830027411495,0.6266423599541501,498,first_order,1
54,0.09259259259259259,5,5.6157714726161645,0.9857304368845937,0.7276497524261596,498,second_order,0
186,0.10752688172043011,20,4.526698006705169,0.8854252345269168,0.6670859332867578,499,all,0
131,0.0916030534351145,12,5.379663780555674,0.9272302265114029,0.6545437460280915,499,first_order,1
54,0.05555555555555555,3,4.255759867545777,0.8083086703079619,0.7217097932037184,499,second_order,0
184,0.1358695652173913,25,5.293386789610306,0.9786732870753808,0.7344962494672946,500,all,2
132,0.11363636363636363,15,7.402504941276007,0.966737034191635,0.6637834722745322,500,first_order,0
54,0.09259259259259259,5,2.625491388708993,0.8600404475290337,0.75641198224491,500,second_order,0
185,0.10810810810810811,20,5.379663780555674,0.9620117008024683,0.6876007882407759,501,all,1
132,0.11363636363636363,15,4.646173456637406,0.9319512342371377,0.6986437513297938,501,first_order,0
53,0.03773584905660377,2,2.1289021732023534,0.9043364964517479,0.8269170414611605,501,second_order,1
185,0.10270270270270271,19,6.107143258536974,0.8853426864066211,0.598109566984205,502,all,1
131,0.07633587786259542,10,4.929663571963915,0.9116781197708386,0.6545437460280915,502,first_order,1
54,0.1111111111111111,6,5.6157714726161645,0.9858716597850061,0.7481798417380454,502,second_order,0
186,0.13978494623655913,26,6.107143258536974,0.961533366656067,0.6622077125779121,503,all,0
132,0.11363636363636363,15,6.107143258536974,0.9068604303634359,0.6380060602227469,503,first_order,0
54,0.05555555555555555,3,3.863592381570207,0.8854754745198304,0.8640555831850345,503,second_order,0
186,0.10215053763440861,19,7.402504941276007,0.9248777306593914,0.6557152460630524,504,all,0
132,0.08333333333333333,11,4.824738588056284,0.8065352751215024,0.5616399760096137,504,first_order,0
54,0.14814814814814814,8,4.255759867545777,0.994478154044964,0.7865975495272329,504,second_order,0
184,0.10326086956521739,19,7.402504941276007,0.9324147198835842,0.624071414980438,505,all,2
132,0.12878787878787878,17,4.824738588056284,0.9676911862260539,0.7320920698074647,505,first_order,0
54,0.05555555555555555,3,6.107143258536974,0.8827927307169571,0.678262510970606,505,second_order,0
184,0.09782608695652174,18,5.185106371957386,0.8074125071330629,0.5734979990473371,506,all,2
132,0.11363636363636363,15,7.402504941276007,0.9240683223749778,0.6575332397700003,506,first_order,0
53,0.1509433962264151,8,4.318129007165164,0.9050724537126474,0.6176893513103209,506,second_order,1
185,0.07567567567567568,14,6.691101557193222,0.8526051049516817,0.6234294533997362,507,all,1
132,0.12878787878787878,17,5.293386789610306,0.9737387209367695,0.6840567375931543,507,first_order,0
54,0.14814814814814814,8,5.6157714726161645,1.0559136292930535,0.8175774101148683,507,second_order,0
186,0.10215053763440861,19,5.293386789610306,0.9017999701305449,0.7285455961449788,508,all,0
132,0.09090909090909091,12,5.263562138717859,0.9566272083955795,0.7606685632860027,508,first_order,0
53,0.09433962264150944,5,5.263562138717859,0.8867600362250934,0.7312036978819871,508,second_order,1
184,0.11956521739130435,22,5.799280119074019,0.9560340527501393,0.7320920698074647,509,all,2
132,0.09090909090909091,12,6.691101557193222,0.9420206835300761,0.6910616839309587,509,first_order,0
54,0.09259259259259259,5,2.6765087628827327,0.9011892559552614,0.8512592476393492,509,second_order,0
185,0.0972972972972973,18,7.402504941276007,0.8895217689555275,0.596394467030322,510,all,1
132,0.13636363636363635,18,5.379663780555674,0.9532899502464799,0.660835501360897,510,first_order,0
54,0.12962962962962962,7,5.6157714726161645,1.0483295472611625,0.8130979907330464,510,second_order,0
185,0.12972972972972974,24,5.379663780555674,0.9199999541904662,0.6333560007461502,511,all,1
132,0.09090909090909091,12,5.185106371957386,0.8863860125347105,0.617254148306902,511,first_order,0
54,0.12962962962962962,7,2.6765087628827327,0.9570093791172385,0.7725152876995065,511,second_order,0
186,0.0967741935483871,18,5.379663780555674,0.8236869199845955,0.5613714045871101,512,all,0
132,0.11363636363636363,15,4.840509145429005,0.9241346585584428,0.6664182549432681,512,first_order,0
54,0.05555555555555555,3,2.6812454117980167,0.7437575243643133,0.5952421913142703,512,second_order,0
186,0.10752688172043011,20,4.824738588056284,0.9263701809975986,0.6524810421934318,513,all,0
132,0.09848484848484848,13,3.8037556900222493,0.8677703734607094,0.7102050370145561,513,first_order,0
54,0.09259259259259259,5,5.263562138717859,0.8197573828803321,0.5062881329264106,513,second_order,0
185,0.0918918918918919,17,5.293386789610306,0.8893112514423261,0.6545437460280915,514,all,1
132,0.09090909090909091,12,4.751979074252413,0.841520970847892,0.6081183789585258,514,first_order,0
54,0.05555555555555555,3,3.928708631946251,0.8243431816476235,0.6334069393744527,514,second_order,0
184,0.11413043478260869,21,5.379663780555674,0.9228856391004345,0.6840168909664552,515,all,2
131,0.09923664122137404,13,7.402504941276007,0.9055100993619298,0.689820711327864,515,first_order,1
54,0.07407407407407407,4,3.0203453616877467,0.7590939431918198,0.6544009104264492,515,second_order,0
186,0.10752688172043011,20,6.691101557193222,0.9129813492294871,0.6619109826361259,516,all,0
132,0.09090909090909091,12,6.691101557193222,0.9597623464191163,0.7320920698074647,516,first_order,0
53,0.11320754716981132,6,3.31680671442054,0.938136977729062,0.6674675559601679,516,second_order,1
186,0.12365591397849462,23,4.646173456637406,0.9879830769562715,0.8184166928544989,517,all,0
131,0.0916030534351145,12,5.379663780555674,0.8467232735527579,0.5762191535378366,517,first_order,1
54,0.09259259259259259,5,2.701013147093827,0.9134084850977402,0.6788692550313289,517,second_order,0
186,0.11290322580645161,21,4.255759867545777,0.952122068268321,0.7652582607763314,518,all,0
132,0.12121212121212122,16,4.318129007165164,0.9191723231145594,0.7045110399020545,518,first_order,0
54,0.12962962962962962,7,4.255759867545777,0.9148117870444908,0.6039405757893064,518,second_order,0
186,0.11290322580645161,21,6.691101557193222,0.9446384195805807,0.6571105197212028,519,all,0
131,0.0916030534351145,12,5.799280119074019,1.005175494570944,0.7271535680304384,519,first_order,1
52,0.057692307692307696,3,3.28939812699989,0.8070583848301749,0.6156459139522086,519,second_order,2
184,0.08152173913043478,15,5.293386789610306,0.8093745617781324,0.5430416902691759,520,all,2
132,0.08333333333333333,11,6.107143258536974,0.8736216357895555,0.6628641186893234,520,first_order,0
54,0.09259259259259259,5,3.863592381570207,0.8769145931349528,0.6151119427673156,520,second_order,0
186,0.0967741935483871,18,4.824738588056284,0.8565635336737359,0.6625816941207917,521,all,0
132,0.13636363636363635,18,6.107143258536974,0.9779486049263231,0.6860402730071415,521,first_order,0
54,0.07407407407407407,4,3.31680671442054,0.7504981375486692,0.583504588309493,521,second_order,0
186,0.0967741935483871,18,6.691101557193222,0.8831136608440903,0.6113745120007881,522,all,0
130,0.1076923076923077,14,6.691101557193222,0.9489663087040379,0.7363650069017941,522,first_order,2
54,0.12962962962962962,7,3.6769103605760836,0.9415432156017147,0.7452344337431593,522,second_order,0
185,0.08648648648648649,16,6.691101557193222,0.8803233471021951,0.6545437460280915,523,all,1
132,0.10606060606060606,14,5.379663780555674,0.9741119828977411,0.7606685632860027,523,first_order,0
54,0.07407407407407407,4,3.1110512172487033,0.7843276218406448,0.6212777339139316,523,second_order,0
186,0.10752688172043011,20,6.691101557193222,0.9498277734530076,0.6986437513297938,524,all,0
132,0.12878787878787878,17,5.263562138717859,0.9933046741621724,0.748787769948273,524,first_order,0
54,0.14814814814814814,8,4.824738588056284,0.9952985584846155,0.8693753844211998,524,second_order,0
185,0.0972972972972973,18,6.107143258536974,0.8969613949049344,0.6674675559601679,525,all,1
132,0.07575757575757576,10,3.928708631946251,0.8478822859302921,0.6636135220626285,525,first_order,0
54,0.1111111111111111,6,2.632020741636344,0.7620097747705938,0.5896318137146572,525,second_order,0
186,0.11827956989247312,22,6.107143258536974,0.9353220982582445,0.663317182018577,526,all,0
132,0.13636363636363635,18,6.107143258536974,1.0568195345953206,0.6974267140746444,526,first_order,0
54,0.07407407407407407,4,5.379663780555674,0.9203041079126413,0.6022816432557482,526,second_order,0
186,0.11827956989247312,22,5.293386789610306,0.9060267411077432,0.673884891448889,527,all,0
132,0.14393939393939395,19,6.107143258536974,1.0680210817591171,0.7273070659163025,527,first_order,0
54,0.12962962962962962,7,6.107143258536974,0.9566123660047583,0.6530391961952349,527,second_order,0
184,0.10326086956521739,19,7.402504941276007,0.9864419086634022,0.7178845447094602,528,all,2
132,0.12121212121212122,16,5.379663780555674,0.9431954400697063,0.6302964399186914,528,first_order,0
54,0.09259259259259259,5,6.691101557193222,0.9729861562987192,0.60210617586635,528,second_order,0
185,0.0972972972972973,18,6.691101557193222,0.90309584739521,0.596394467030322,529,all,1
132,0.10606060606060606,14,6.691101557193222,0.9231743457136928,0.636573128306662,529,first_order,0
54,0.07407407407407407,4,4.824738588056284,0.8123408787564712,0.5059790384509562,529,second_order,0
186,0.12365591397849462,23,5.293386789610306,0.907044778613871,0.6189049725827328,530,all,0
132,0.10606060606060606,14,5.293386789610306,0.9988799520778234,0.6529903326190593,530,first_order,0
54,0.07407407407407407,4,2.917556643828069,0.8616006696754843,0.6348501637104649,530,second_order,0
185,0.11891891891891893,22,5.799280119074019,0.9479284629040599,0.7056307853548347,531,all,1
132,0.09848484848484848,13,3.928708631946251,0.8709518815747909,0.6914105448245058,531,first_order,0
54,0.16666666666666666,9,3.7071232480487804,0.9336642472915831,0.5272023007544053,531,second_order,0
185,0.07567567567567568,14,4.255759867545777,0.8689278957057839,0.7381825435162233,532,all,1
132,0.10606060606060606,14,5.799280119074019,0.9339998530806604,0.6972527911147031,532,first_order,0
54,0.09259259259259259,5,5.185106371957386,0.9839246317938505,0.6985119625713186,532,second_order,0
185,0.0972972972972973,18,5.185106371957386,0.877255874266141,0.6246219015352161,533,all,1
131,0.09923664122137404,13,6.691101557193222,0.923526701715406,0.6605227335119092,533,first_order,1
53,0.07547169811320754,4,5.6157714726161645,0.9255609208146451,0.7379473014182562,533,second_order,1
186,0.08602150537634409,16,4.646173456637406,0.8445753149598481,0.6259214474287076,534,all,0
132,0.10606060606060606,14,7.402504941276007,0.9296511455776669,0.5725058125657743,534,first_order,0
54,0.12962962962962962,7,2.6765087628827327,0.9095670197455468,0.62095032190874,534,second_order,0
184,0.06521739130434782,12,5.263562138717859,0.821647700178135,0.6736914156761787,535,all,2
132,0.09090909090909091,12,5.164087683548203,0.8914310398305472,0.7029808169414911,535,first_order,0
54,0.14814814814814814,8,5.185106371957386,1.0853154985473292,0.8053047633025185,535,second_order,0
185,0.08108108108108109,15,6.691101557193222,0.8585290104391419,0.5864071903269055,536,all,1
132,0.06818181818181818,9,5.799280119074019,0.7681319925117306,0.5789040780087203,536,first_order,0
53,0.09433962264150944,5,4.840509145429005,0.8382074554069503,0.6226879421683509,536,second_order,1
186,0.08602150537634409,16,6.107143258536974,0.8845867962508944,0.672305061463186,537,all,0
132,0.08333333333333333,11,5.293386789610306,0.8418206987574489,0.6216484895296243,537,first_order,0
54,0.05555555555555555,3,3.6769103605760836,0.8422767222918004,0.7212017893174019,537,second_order,0
